Year	Age	Canada	Denmark	EnglandandWales	Finland	Netherlands	Norway	Scotland	SouthKorea	Sweden	Taiwan	USA
100	2	0.014580451	0.017025385	0.015806674	0.014401073	0.015540668	0.014279332	0.018431122	0.011963116	0.01444166	0.016414317	0.01861065
100	3	0.039575018	0.042391684	0.045932031	0.043138642	0.044063838	0.040020771	0.056374998	0.04116529	0.041260816	0.046617908	0.046118972
100	4	0.135869354	0.158650826	0.152758663	0.149893254	0.166838263	0.157425336	0.177555259	0.140516318	0.164474631	0.142564343	0.151075653
101	1	0.002096012	0.002047866	0.002192315	0.002057061	0.002048992	0.001513688	0.003140038	0.001799855	0.0014873	0.002745669	0.0034012
101	2	0.013838968	0.018403631	0.01631191	0.01568832	0.015945072	0.014070875	0.021331451	0.011648729	0.013785221	0.016414317	0.018951144
101	3	0.037753415	0.045271119	0.049267183	0.04269238	0.046272417	0.039191325	0.05268091	0.042363068	0.045369415	0.050747234	0.046928526
101	4	0.133821072	0.168239612	0.169905044	0.149893254	0.170172129	0.17303408	0.179304572	0.135391618	0.16928266	0.141200816	0.154302785
102	1	0.002172484	0.002485685	0.002086594	0.002237241	0.001997533	0.001740741	0.003081346	0.001916563	0.001303476	0.002862697	0.003436135
102	2	0.015059945	0.017430751	0.015111974	0.01512515	0.015771756	0.015738534	0.020770097	0.01256842	0.014816768	0.015808623	0.019415454
102	3	0.041015218	0.050390115	0.045652809	0.044774935	0.04788845	0.046448978	0.058302348	0.041691611	0.044145577	0.049062904	0.047393745
102	4	0.141672819	0.156471557	0.160181339	0.157608348	0.181188383	0.187750896	0.18455251	0.137513493	0.174892026	0.140291798	0.157062601
103	1	0.002328194	0.002302083	0.002214572	0.002492497	0.001838479	0.001861836	0.003096019	0.001869219	0.001612634	0.002655647	0.003452266
103	2	0.015604819	0.017268605	0.017385537	0.015849226	0.015973958	0.014592018	0.021050774	0.012660699	0.015332542	0.016596026	0.019386321
103	3	0.042329182	0.046870806	0.049174109	0.049535061	0.047134301	0.044997447	0.061675212	0.044505741	0.043621075	0.048791238	0.048822371
103	4	0.148500424	0.169983028	0.175360711	0.17267115	0.177854517	0.19577825	0.200733655	0.146334579	0.168280987	0.144836888	0.159460907
104	1	0.002296139	0.002443316	0.001428621	0.002387391	0.002119163	0.00217971	0.002377038	0.001919136	0.001604278	0.002763673	0.003488325
104	2	0.015694727	0.018241484	0.011449012	0.016090585	0.016811652	0.014383561	0.019086035	0.012764345	0.01570765	0.015899477	0.01940635
104	3	0.04274709	0.053589488	0.035585302	0.057270266	0.048965805	0.049559401	0.053483973	0.043788659	0.046768086	0.047432907	0.049631926
104	4	0.152255608	0.178700106	0.124849403	0.210879234	0.198002665	0.202913676	0.185427167	0.1545554	0.189115776	0.148169955	0.164918817
105	1	0.002526098	0.002137279	0.002006721	0.002592071	0.002013296	0.001671528	0.002668147	0.001803946	0.00151291	0.002712742	0.003611992
105	2	0.015769861	0.018339947	0.016709273	0.017066921	0.015890352	0.013903746	0.018244483	0.012458804	0.016543242	0.015186411	0.019510075
105	3	0.042770916	0.047076864	0.052774002	0.05488531	0.048821513	0.052625775	0.057441253	0.040896032	0.048220148	0.045613527	0.04967355
105	4	0.158226846	0.18175304	0.187065768	0.178777594	0.230012433	0.218574065	0.19559514	0.150800906	0.206652717	0.146061798	0.168587647
106	1	0.002335816	0.002685659	0.002300725	0.002577001	0.001859502	0.001490822	0.003547756	0.001770343	0.001711324	0.002766997	0.003602466
106	2	0.016195232	0.015524604	0.019100121	0.014483396	0.016593465	0.017252823	0.019626641	0.011760245	0.014819017	0.014425682	0.020088607
106	3	0.043951798	0.053517347	0.059443412	0.054155453	0.051354953	0.054447437	0.066033574	0.040995925	0.047206764	0.043701901	0.05021525
106	4	0.16385416	0.158008581	0.216604385	0.217189647	0.234544698	0.225682165	0.216094194	0.152494302	0.205653429	0.142577222	0.175525589
107	1	0.002285527	0.00215134	0.002322914	0.002170106	0.001924748	0.001701645	0.003019991	0.001866451	0.001595583	0.002742883	0.003495566
107	2	0.016109673	0.019868276	0.018949026	0.015892591	0.014793496	0.01593349	0.018520915	0.011773154	0.013327795	0.01583444	0.019198828
107	3	0.04354435	0.04661683	0.056613501	0.05109005	0.047343672	0.046958384	0.059987126	0.041209446	0.046108933	0.046038333	0.049758522
107	4	0.169481475	0.168801517	0.219591027	0.182726496	0.231712033	0.187476129	0.185345613	0.133800336	0.205253714	0.146787751	0.170385403
108	1	0.002311573	0.001996668	0.002162044	0.001944053	0.001999314	0.001370352	0.003019991	0.0017592	0.00151291	0.00286345	0.003389126
108	2	0.015667514	0.019546522	0.017295875	0.015657725	0.015355986	0.013193335	0.019534497	0.012134611	0.013933604	0.017074147	0.018973746
108	3	0.042396159	0.049837071	0.055863958	0.047294789	0.051777193	0.046755977	0.054736264	0.040035083	0.044251064	0.051773212	0.048653879
108	4	0.157895827	0.166642929	0.205859759	0.175187682	0.233978165	0.181256542	0.182356168	0.139166196	0.179671946	0.149981945	0.167217512
109	1	0.002202466	0.002601293	0.002145402	0.002290667	0.001868823	0.001776939	0.003005331	0.001876383	0.001430237	0.002902634	0.003436795
109	2	0.01512509	0.018259508	0.017153668	0.015109705	0.016818461	0.015020105	0.019995217	0.012846123	0.014166608	0.016426118	0.018986055
109	3	0.041012668	0.051983899	0.053676514	0.046564931	0.053202254	0.047970418	0.062532999	0.040319302	0.041633157	0.05235732	0.048806121
109	4	0.153592587	0.194272845	0.197773972	0.160828036	0.218681772	0.181700798	0.218656576	0.150801213	0.180871091	0.157531859	0.168098936
110	1	0.00229187	0.002193523	0.002267442	0.002305738	0.002078541	0.001551057	0.003137272	0.0017592	0.00160385	0.002935789	0.003533469
110	2	0.015975831	0.018903015	0.017242547	0.013935376	0.014934118	0.012381438	0.01935021	0.011863518	0.01435301	0.018032102	0.019485457
110	3	0.043374434	0.046770174	0.053278796	0.043353556	0.050141013	0.040683772	0.056168317	0.039458578	0.040113082	0.049330578	0.048968985
110	4	0.15293055	0.172686973	0.186810811	0.170161806	0.211458475	0.175036955	0.177658468	0.14245495	0.179072373	0.14867523	0.167077881
111	1	0.002338663	0.002081034	0.002234158	0.00253179	0.002083202	0.001551057	0.00291737	0.001831629	0.001521177	0.003161851	0.003458259
111	2	0.015104944	0.018420385	0.016096007	0.017536652	0.014118507	0.015527541	0.021285231	0.012018428	0.014213208	0.018285678	0.018966712
111	3	0.041051898	0.055357485	0.049592265	0.044813272	0.046921432	0.041290993	0.060146243	0.039906971	0.047291213	0.053950341	0.048522879
111	4	0.149951383	0.207224368	0.178943559	0.150417293	0.220947904	0.168373111	0.178512595	0.135790897	0.189664824	0.163629867	0.168596374
112	1	0.002267627	0.001799814	0.002196714	0.002350948	0.001957371	0.001761881	0.00297601	0.001800986	0.001595583	0.002779053	0.003441786
112	2	0.014425788	0.017616001	0.016140446	0.016597189	0.015496609	0.015629028	0.019073778	0.011798972	0.013840403	0.017102322	0.019154867
112	3	0.039073581	0.052597278	0.049163954	0.046710902	0.046499192	0.046958384	0.059828009	0.040355364	0.047375662	0.050339492	0.048703446
112	4	0.149951383	0.199453454	0.186191629	0.155443169	0.206359677	0.172371417	0.167836004	0.130944313	0.20225585	0.149546373	0.166048098
113	1	0.00220691	0.002376316	0.002088543	0.002230387	0.001803577	0.001701645	0.003327854	0.001785664	0.001479841	0.002893591	0.003455341
113	2	0.01466406	0.017374686	0.016202662	0.014874839	0.013612266	0.013903746	0.021469518	0.011915155	0.01430641	0.015918965	0.018803176
113	3	0.039757712	0.050910485	0.048062583	0.04087204	0.046393632	0.042910247	0.055213615	0.038455032	0.046024484	0.048958873	0.047658992
113	4	0.138696754	0.195999715	0.171149152	0.165853912	0.195737181	0.175925467	0.174669022	0.131550136	0.190464254	0.152014615	0.160733372
114	1	0.00228799	0.002390377	0.002157883	0.00247151	0.001957371	0.001746822	0.002990671	0.001693735	0.001636919	0.003032243	0.0034484
114	2	0.014734105	0.01769644	0.015607172	0.014561685	0.014793496	0.014309694	0.017968052	0.011902246	0.012861789	0.016285242	0.01876449
114	3	0.040051856	0.047996933	0.047205962	0.043937443	0.043015711	0.039671738	0.053781561	0.038924777	0.042815437	0.047737556	0.04852996
114	4	0.138034717	0.169664951	0.167834708	0.141801505	0.180865688	0.159932243	0.172960768	0.125318814	0.168280065	0.141851269	0.161012635
115	1	0.002200843	0.002165401	0.002127373	0.002094755	0.001887465	0.001400469	0.002536206	0.001887344	0.00160385	0.00286345	0.003422533
115	2	0.014665335	0.018339947	0.015304983	0.014013664	0.014202881	0.012685899	0.019903073	0.011940973	0.012768587	0.015242761	0.018787349
115	3	0.039611716	0.051523864	0.046119888	0.043937443	0.03900443	0.039874145	0.053145093	0.038497736	0.043322129	0.046410038	0.047634208
115	4	0.14399305	0.176140713	0.158801937	0.143596461	0.166135828	0.171927161	0.17680434	0.130598128	0.172077359	0.151288661	0.157146586
116	1	0.00212839	0.0024185	0.002113505	0.002441369	0.001859502	0.001445646	0.00294669	0.001752427	0.001529445	0.002583133	0.003395166
116	2	0.0141808	0.017937755	0.015456077	0.012682758	0.012712282	0.013700771	0.019073778	0.010870854	0.012022976	0.016792395	0.018637881
116	3	0.038402527	0.048303623	0.044972627	0.046127016	0.042012891	0.037445263	0.053940678	0.036818221	0.041970952	0.046410038	0.046872995
116	4	0.146972216	0.1782993	0.147656663	0.151853257	0.158204364	0.163042036	0.171252513	0.127517916	0.148694024	0.136188833	0.163543457
117	1	0.00217755	0.002474744	0.002092703	0.002275597	0.001906106	0.001279999	0.002638827	0.00174686	0.001562514	0.002785082	0.00337343
117	2	0.014725307	0.014639782	0.01471838	0.013857087	0.014680998	0.013903746	0.020179504	0.011064591	0.012069577	0.016228892	0.018470827
117	3	0.039925475	0.047536899	0.043412353	0.039704267	0.042751811	0.040683772	0.057123019	0.03888928	0.042730989	0.042427483	0.046341917
117	4	0.134393513	0.158872016	0.14346808	0.137493611	0.154663533	0.145716043	0.149472268	0.126565518	0.163683341	0.139092646	0.155270287
118	1	0.002097227	0.002038851	0.002021976	0.002290667	0.00195271	0.001505881	0.003019991	0.001738494	0.001479841	0.002875506	0.003425242
118	2	0.014460173	0.016087673	0.015153888	0.013935376	0.013724764	0.01339631	0.018705203	0.012149111	0.014166608	0.016003491	0.018279156
118	3	0.039293651	0.042169829	0.04203564	0.044521329	0.04021837	0.041898213	0.047575997	0.037992101	0.0420554	0.047578254	0.045945378
118	4	0.133731476	0.158008581	0.14375946	0.150417293	0.1528223	0.163486293	0.149045205	0.13392308	0.159486332	0.143593557	0.150295913
119	1	0.002111536	0.002066973	0.001716876	0.002215317	0.001789596	0.001611292	0.002609507	0.001671449	0.001612117	0.002736855	0.003373673
119	2	0.013861135	0.016007234	0.013047453	0.014953128	0.014596624	0.015426054	0.015940887	0.011824791	0.012721986	0.015214586	0.018040005
119	3	0.037589863	0.045083381	0.036666459	0.039850239	0.041221191	0.034813974	0.047257763	0.037344725	0.038086316	0.045879031	0.045793135
119	4	0.13075231	0.155418276	0.1212868	0.136057647	0.157071298	0.151047118	0.147764014	0.121078053	0.15808733	0.140544553	0.151212245
120	1	0.0020942	0.002249767	0.001955408	0.002079685	0.001789596	0.001566116	0.002741448	0.001806557	0.001372366	0.002619303	0.003272254
120	2	0.014075095	0.014961535	0.014087339	0.013857087	0.013443519	0.012685899	0.019534497	0.012044246	0.013980205	0.014622908	0.01769359
120	3	0.038034309	0.042323174	0.043351165	0.04276967	0.04011281	0.035826008	0.054099796	0.037088501	0.039944185	0.041524771	0.043332471
120	4	0.127111106	0.145057058	0.135527983	0.159751063	0.151830867	0.153712656	0.155451159	0.128434475	0.164482771	0.128058157	0.146997118
121	1	0.002278043	0.002193523	0.002202261	0.00250165	0.00172435	0.001927527	0.00290271	0.001727364	0.001504643	0.002655473	0.003298364
121	2	0.013854419	0.014961535	0.016193774	0.013935376	0.014315379	0.014918618	0.019165922	0.011387318	0.013187993	0.013636777	0.017728759
121	3	0.03760294	0.041096416	0.047909615	0.037952608	0.03763215	0.041695806	0.052826859	0.038654635	0.042308746	0.042321282	0.043973306
121	4	0.12413194	0.154554841	0.15574245	0.142878479	0.165427661	0.145716043	0.162284177	0.119294648	0.159286475	0.127477394	0.145993516
122	1	0.002137305	0.002137279	0.001807019	0.002622211	0.001738332	0.001716704	0.002492225	0.001748057	0.001554246	0.002619303	0.00331409
122	2	0.014268909	0.018420385	0.013589616	0.014561685	0.013977885	0.015426054	0.019073778	0.011953882	0.011929775	0.015214586	0.017697106
122	3	0.038517984	0.046156795	0.039113948	0.03999621	0.040746171	0.035218788	0.048053348	0.039906971	0.040366428	0.043861203	0.043898955
122	4	0.126780088	0.159303733	0.131594357	0.157238125	0.157354565	0.134165381	0.155451159	0.122203153	0.153290748	0.136914787	0.140146445
123	1	0.00221174	0.001996668	0.00221613	0.002320808	0.001691728	0.00126494	0.003151932	0.001769155	0.001587315	0.00259519	0.003277617
123	2	0.013864492	0.017535563	0.016113782	0.013074201	0.014484126	0.013497797	0.018520915	0.011335835	0.013327795	0.014312981	0.017570498
123	3	0.037583325	0.044009967	0.046181076	0.042039812	0.041537871	0.040076552	0.051394806	0.036454703	0.039353045	0.043755001	0.04345993
123	4	0.12413194	0.158008581	0.152828653	0.157238125	0.158770898	0.140384969	0.158013541	0.122757668	0.153490606	0.13110716	0.13753708
124	1	0.001956489	0.00229195	0.002234158	0.002185176	0.001733671	0.001566116	0.00290271	0.001784272	0.001372366	0.002586147	0.003367134
124	2	0.013262097	0.016489864	0.015944912	0.014639973	0.014737247	0.012482925	0.020271648	0.010959877	0.012395782	0.014312981	0.017210014
124	3	0.035886075	0.044623347	0.043657102	0.04276967	0.03990169	0.03380194	0.055531849	0.037302021	0.036312896	0.041737174	0.043502417
124	4	0.122807866	0.153259689	0.144706444	0.132826726	0.16061213	0.1319441	0.145628696	0.118827853	0.142698297	0.12442839	0.139893362
125	1	0.002180398	0.002446622	0.002071901	0.00250165	0.001803577	0.001415528	0.002858729	0.001809343	0.001545979	0.00275494	0.003213174
125	2	0.013139603	0.015202851	0.015304983	0.015187994	0.013443519	0.013193335	0.017599476	0.011553698	0.014399611	0.015327287	0.017201222
125	3	0.035550548	0.040943071	0.041974452	0.038682466	0.041537871	0.037040449	0.050599221	0.035700618	0.034792821	0.042161979	0.042047261
125	4	0.118173606	0.144193623	0.145070668	0.131031771	0.156504765	0.143939019	0.152461714	0.124107168	0.146495591	0.123266865	0.13621058
126	1	0.002064743	0.00215134	0.00168914	0.002094755	0.001677746	0.001430587	0.002580186	0.001741725	0.001537712	0.00261026	0.00330057
126	2	0.012884542	0.015444166	0.013109669	0.015187994	0.014146632	0.011874002	0.017230901	0.011661252	0.012675386	0.014707433	0.016814361
126	3	0.034899109	0.04186314	0.036115773	0.040142182	0.03969057	0.036635636	0.045666592	0.038042272	0.037157382	0.041153066	0.042203044
126	4	0.117842588	0.14462534	0.117171062	0.131749753	0.151405967	0.130611332	0.154597032	0.118268202	0.141898867	0.132123495	0.137022189
127	1	0.002124523	0.002109157	0.00212876	0.002561931	0.001896785	0.001551057	0.00294669	0.001652158	0.001471574	0.002667529	0.003306304
127	2	0.01320085	0.014881097	0.014505071	0.014326819	0.013162274	0.015527541	0.018244483	0.0109873	0.013887004	0.015468163	0.017064062
127	3	0.035718312	0.044623347	0.042601622	0.03809858	0.035784849	0.034004347	0.048371582	0.035643826	0.031668223	0.043595699	0.042118072
127	4	0.123469903	0.151532819	0.135746518	0.142160496	0.150131268	0.132388357	0.155451159	0.111071469	0.138101574	0.138511884	0.137022189
128	1	0.002186644	0.002038851	0.002006721	0.002034474	0.001826879	0.001475763	0.00294669	0.001753843	0.001463306	0.002649445	0.003307028
128	2	0.013540662	0.01817907	0.014780596	0.014091953	0.013612266	0.013903746	0.017230901	0.010961419	0.013187993	0.016003491	0.016926902
128	3	0.036491746	0.045850105	0.039068058	0.041455926	0.036312649	0.043315061	0.047575997	0.036476549	0.038001868	0.042321282	0.0419021
128	4	0.108243051	0.150237667	0.131812892	0.150776284	0.151689234	0.123947488	0.144774569	0.115744982	0.13510371	0.145190654	0.133060143
129	1	0.002170835	0.002081034	0.002045551	0.002592071	0.001850181	0.001566116	0.002990671	0.001734128	0.001455039	0.002860436	0.003354849
129	2	0.012459172	0.017616001	0.01395402	0.016127457	0.0130779	0.011772515	0.018336627	0.010495147	0.01225598	0.015778089	0.017331347
129	3	0.033718226	0.042169829	0.041530845	0.040580096	0.03979613	0.039874145	0.048053348	0.036618756	0.035130615	0.047100347	0.041417048
129	4	0.113208329	0.143761905	0.137859021	0.119903045	0.140641839	0.14971435	0.13666036	0.119087491	0.125710405	0.131252351	0.133636123
130	1	0.002226902	0.001926363	0.001935993	0.002170106	0.001915427	0.001460704	0.002536206	0.001748973	0.001297961	0.002691643	0.003311638
130	2	0.013280968	0.015283289	0.01471838	0.015344571	0.012768531	0.012482925	0.018705203	0.010719888	0.013840403	0.017355898	0.017104507
130	3	0.035992841	0.044009967	0.040934269	0.038390523	0.04000725	0.038862111	0.048689816	0.034752972	0.035637307	0.046728642	0.041887938
130	4	0.113539347	0.138581296	0.128789828	0.138570585	0.147865136	0.140829225	0.132816787	0.111843496	0.140100149	0.141706078	0.130791131
131	1	0.002281083	0.001968546	0.002073288	0.002170106	0.001780275	0.001400469	0.002712128	0.001693865	0.001388901	0.002845365	0.003399874
131	2	0.012991522	0.015765919	0.014416192	0.015031416	0.0130779	0.013193335	0.018060196	0.011550933	0.012395782	0.017271373	0.017185396
131	3	0.035121332	0.040789726	0.039526962	0.040434125	0.041221191	0.037850077	0.052349508	0.034916814	0.035975101	0.046144534	0.040776213
131	4	0.111884255	0.126493208	0.126640902	0.112723222	0.148714935	0.151935631	0.137087423	0.110589745	0.135503425	0.153030949	0.133060143
132	1	0.00210112	0.00215134	0.001960956	0.002320808	0.001756973	0.001551057	0.002462905	0.00163802	0.001570781	0.002736855	0.003262412
132	2	0.012768764	0.015846357	0.014753932	0.01479655	0.013556017	0.01156954	0.016678038	0.010959877	0.011976376	0.015496338	0.016784468
132	3	0.034550505	0.039409622	0.041209612	0.033135546	0.034940369	0.036635636	0.052031274	0.0344622	0.032934952	0.049967787	0.041123185
132	4	0.114532403	0.142035036	0.128498448	0.124928921	0.138658973	0.130167075	0.143066314	0.104893924	0.134903853	0.148239658	0.130415871
133	1	0.002092026	0.00202479	0.002137081	0.002139966	0.001775615	0.001626351	0.003019991	0.001670056	0.001463306	0.002884549	0.003244465
133	2	0.013027182	0.016328988	0.013696271	0.014874839	0.014737247	0.013903746	0.01815234	0.010792058	0.011696771	0.016059841	0.017086922
133	3	0.035195406	0.039409622	0.038716231	0.036784836	0.03815995	0.038862111	0.049962752	0.03582873	0.035637307	0.048905772	0.041555128
133	4	0.114201384	0.138149579	0.12438271	0.121339009	0.14588227	0.13549815	0.130681469	0.105759386	0.129507699	0.14867523	0.129630443
134	1	0.002237702	0.001841997	0.002030296	0.002350948	0.001733671	0.001701645	0.002814749	0.001750843	0.001405436	0.002875506	0.00319074
134	2	0.012670582	0.016087673	0.013678495	0.015031416	0.013415394	0.012787386	0.014558729	0.011631153	0.011370567	0.016341592	0.016650825
134	3	0.034454663	0.040943071	0.037308925	0.037368722	0.03974335	0.035421195	0.048530699	0.034846536	0.036735139	0.04805616	0.040372593
134	4	0.116518514	0.139444731	0.123399303	0.121698001	0.135543041	0.138163688	0.13666036	0.114240907	0.124711117	0.150417517	0.129935887
135	1	0.002203801	0.001645142	0.00194154	0.002350948	0.001733671	0.001505881	0.00293203	0.001711842	0.001463306	0.002824266	0.003252761
135	2	0.012811139	0.015444166	0.013420745	0.013857087	0.013246647	0.01156954	0.017507333	0.011669881	0.011650171	0.01496101	0.016810844
135	3	0.034611503	0.042016485	0.038884496	0.036054978	0.03710435	0.038052484	0.048212465	0.0365547	0.036735139	0.047206549	0.041070077
135	4	0.11287731	0.148510797	0.124819779	0.122415983	0.134551608	0.126613026	0.13196266	0.119000945	0.134104422	0.134156164	0.131672555
136	1	0.002277575	0.001813875	0.001938767	0.002697562	0.001864163	0.001535998	0.003034651	0.001742686	0.001479841	0.002851393	0.003292503
136	2	0.012945789	0.016650741	0.014042899	0.014953128	0.014034134	0.014309694	0.015664455	0.011064763	0.012582184	0.016566994	0.016962072
136	3	0.035066873	0.039102933	0.040077648	0.033573461	0.03879331	0.039469331	0.046143943	0.037544064	0.035130615	0.04805616	0.04061689
136	4	0.11519444	0.144193623	0.122670854	0.126723877	0.142624705	0.132832613	0.140503932	0.118169272	0.136302856	0.144174319	0.131925637
137	1	0.00211997	0.001954485	0.001995626	0.002094755	0.001794256	0.001355293	0.002550866	0.001623506	0.001347565	0.002760968	0.003250185
137	2	0.012585023	0.014800659	0.013936244	0.014326819	0.013415394	0.012076976	0.017046613	0.010578109	0.013467597	0.015496338	0.017002516
137	3	0.034047215	0.038949588	0.039787008	0.037076779	0.03810717	0.037242856	0.051553923	0.035530236	0.034961718	0.046887944	0.041165671
137	4	0.110891199	0.138581296	0.131740047	0.131031771	0.132710376	0.135053894	0.135806232	0.115362215	0.133904565	0.14214165	0.131480561
138	1	0.002265646	0.001940424	0.001915191	0.002381089	0.001738332	0.001807057	0.002770768	0.001829746	0.001446772	0.002652459	0.003213023
138	2	0.01257495	0.015926796	0.013767374	0.013309067	0.012571659	0.013193335	0.017230901	0.010706941	0.012116178	0.015158236	0.016327269
138	3	0.03406683	0.04155645	0.040796598	0.036492893	0.03789605	0.036838043	0.049644518	0.034390413	0.038677456	0.045666628	0.041155049
138	4	0.115856477	0.14635221	0.135600828	0.116672124	0.141066739	0.135053894	0.150753459	0.116343833	0.12531069	0.137059977	0.130503141
139	1	0.00212385	0.00202479	0.001675272	0.002064615	0.001789596	0.001370352	0.00296135	0.001766602	0.001446772	0.002592176	0.003260654
139	2	0.013157199	0.016409426	0.012869695	0.013543932	0.013359145	0.014411182	0.016862326	0.011104534	0.01160357	0.015693564	0.017324314
139	3	0.035803309	0.040789726	0.034861435	0.037514694	0.036734889	0.039064518	0.044871007	0.036177124	0.037157382	0.044976318	0.04197291
139	4	0.116518514	0.141603318	0.114657912	0.137852602	0.142199805	0.133721125	0.133243851	0.118062686	0.138301431	0.12660625	0.133426676
140	1	0.002106334	0.002193523	0.00202891	0.002350948	0.001687067	0.001430587	0.002492225	0.001719867	0.001397168	0.002568062	0.003318331
140	2	0.013391306	0.014157152	0.0143362	0.016753766	0.014231005	0.010960617	0.01815234	0.011521876	0.013141393	0.014538382	0.017150226
140	3	0.036208525	0.039869657	0.040444771	0.041018011	0.03921555	0.036028415	0.052190391	0.037024283	0.038339662	0.043277095	0.041615317
140	4	0.121152773	0.139013014	0.134872379	0.124928921	0.132710376	0.143050506	0.130254405	0.118281862	0.13590314	0.129800445	0.134185923
141	1	0.002194225	0.002109157	0.002058033	0.002411229	0.0018362	0.001671528	0.002668147	0.001740523	0.001413703	0.002601218	0.003266769
141	2	0.013429049	0.017776878	0.014585062	0.016049168	0.014793496	0.012685899	0.01649375	0.011520759	0.012628785	0.015411812	0.017480816
141	3	0.036422057	0.04631014	0.040200022	0.042039812	0.03990169	0.036838043	0.046621294	0.037259347	0.038001868	0.04147167	0.042298638
141	4	0.118173606	0.135990992	0.132359229	0.137852602	0.142907971	0.125724513	0.134525042	0.123670008	0.138501289	0.128493729	0.138968303
142	1	0.002068443	0.00202479	0.002012268	0.002230387	0.002013296	0.001400469	0.002873389	0.001725771	0.001438505	0.002604232	0.003277755
142	2	0.013061567	0.017133371	0.014345088	0.013935376	0.014427877	0.012685899	0.018520915	0.011540789	0.012861789	0.014763784	0.01715726
142	3	0.035415476	0.042476519	0.040123538	0.037660665	0.04000725	0.037040449	0.048053348	0.036981741	0.036819587	0.045772829	0.042160558
142	4	0.123800921	0.144193623	0.137531219	0.126723877	0.141774905	0.130167075	0.146055759	0.117443115	0.13350485	0.127912966	0.136332758
143	1	0.0021464	0.001912302	0.001945701	0.001883773	0.001812898	0.001325175	0.002829409	0.001799819	0.001562514	0.002444482	0.003265938
143	2	0.013418976	0.016409426	0.014985018	0.0165189	0.01394976	0.01339631	0.016678038	0.010935615	0.011184164	0.015749914	0.017241666
143	3	0.036441672	0.046156795	0.041270799	0.041601897	0.041326751	0.036433229	0.05330421	0.036284106	0.03665069	0.048427866	0.041948127
143	4	0.12181481	0.142898471	0.139498032	0.126723877	0.140075306	0.137719431	0.147764014	0.117909132	0.131905989	0.132994639	0.137720346
144	1	0.00228799	0.002109157	0.002017815	0.002411229	0.001892125	0.001671528	0.002756108	0.001696932	0.001669988	0.002628345	0.003317842
144	2	0.013420251	0.016489864	0.014905027	0.014170241	0.013106025	0.013700771	0.018336627	0.011246502	0.013281195	0.013777653	0.017208256
144	3	0.036295676	0.042936554	0.040949566	0.041601897	0.04021837	0.037445263	0.047257763	0.039124477	0.040619774	0.044710814	0.043229796
144	4	0.122145829	0.145920493	0.141355577	0.145032425	0.140500206	0.131499844	0.140076869	0.120830873	0.147095164	0.125444725	0.139806093
145	1	0.002201613	0.002123218	0.001983145	0.002215317	0.001864163	0.001731763	0.002668147	0.001791436	0.001504643	0.002607246	0.00326869
145	2	0.013736558	0.015444166	0.014913915	0.014091953	0.015102865	0.012178463	0.019810929	0.011684336	0.01295499	0.01496101	0.017259251
145	3	0.037114879	0.044009967	0.043534727	0.038974409	0.04048227	0.041290993	0.056327434	0.039081558	0.039944185	0.039613144	0.042925311
145	4	0.12413194	0.152396254	0.142994588	0.131031771	0.147723502	0.143050506	0.159294732	0.124660139	0.150892457	0.129510063	0.137685439
146	1	0.002115416	0.002066973	0.002021976	0.002260527	0.001775615	0.001475763	0.00293203	0.00182649	0.001545979	0.002649445	0.003265911
146	2	0.013484855	0.016489864	0.015384974	0.014326819	0.014680998	0.011468053	0.018336627	0.011711253	0.013840403	0.014622908	0.01762501
146	3	0.036456901	0.043549933	0.043381759	0.041018011	0.03953223	0.035623602	0.050121869	0.038824839	0.037664073	0.042799188	0.043300607
146	4	0.129759254	0.142466753	0.143103856	0.145032425	0.147440236	0.134165381	0.147764014	0.132862013	0.142298582	0.125880297	0.140512977
147	1	0.002149234	0.002235706	0.001990079	0.002456439	0.001803577	0.001626351	0.002990671	0.001827451	0.001488108	0.002685614	0.003215337
147	2	0.013803246	0.017455125	0.014736156	0.013309067	0.013584142	0.013700771	0.018244483	0.011669881	0.013327795	0.015693564	0.017639077
147	3	0.037415561	0.040636381	0.042295685	0.042185784	0.04000725	0.041290993	0.053940678	0.040825109	0.039606391	0.04731275	0.044515006
147	4	0.125124995	0.125629773	0.138478203	0.142878479	0.147015336	0.151047118	0.149472268	0.132934874	0.140499864	0.126751441	0.142031471
148	1	0.002151133	0.002095096	0.002123213	0.002245457	0.001929408	0.001535998	0.00290271	0.001791853	0.001653454	0.002851393	0.003328593
148	2	0.015051687	0.014961535	0.014745044	0.016362323	0.013359145	0.011163591	0.018981634	0.012293764	0.012908389	0.014538382	0.018098035
148	3	0.040725063	0.047996933	0.043978335	0.039704267	0.03874053	0.039064518	0.051076572	0.040006582	0.041633157	0.04221508	0.044585817
148	4	0.129428236	0.138581296	0.140590706	0.141083523	0.154380266	0.151047118	0.140930996	0.129780606	0.154889609	0.132994639	0.14526045
149	1	0.002170822	0.002109157	0.002181459	0.002019404	0.002013296	0.001912469	0.003049311	0.001777508	0.001314496	0.002730827	0.003314896
149	2	0.014532768	0.015283289	0.015411638	0.015579437	0.013049776	0.010554668	0.02174595	0.01212309	0.01230258	0.014453857	0.018108585
149	3	0.039295804	0.042783209	0.04419249	0.038244551	0.040851731	0.036635636	0.048212465	0.039059976	0.039015251	0.044445311	0.044104306
149	4	0.133069439	0.143761905	0.14864007	0.135698655	0.157779465	0.129278563	0.160148859	0.135480359	0.143497728	0.135172499	0.143488875
